transaction_id,user_id,datetime,amount,merchant,category,channel,payment_type,location,hour,day_of_week,is_weekend,time_bucket,category_avg_amount,category_std_amount,category_txn_count,merchant_avg_amount,merchant_txn_count,amount_zscore,flags,reasons
TXN000496,U001,2025-07-26 19:17:00,178.41,GIANT,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,19,5,True,EVENING,141.85,61.78,177,122.73,45,0.59,NORMAL,No unusual spending behavior detected
TXN000498,U001,2025-07-27 13:03:00,57.25,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,13,6,True,AFTERNOON,83.21,22.89,142,85.28,42,-1.13,NORMAL,No unusual spending behavior detected
TXN000499,U001,2025-07-27 13:49:00,93.69,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,13,6,True,AFTERNOON,71.84,34.34,263,75.05,62,0.64,NORMAL,No unusual spending behavior detected
TXN000500,U001,2025-07-28 08:44:00,94.18,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,8,0,False,MORNING,71.84,34.34,263,65.96,57,0.65,NORMAL,No unusual spending behavior detected
TXN000501,U001,2025-07-28 18:22:00,18.81,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Petaling Jaya,18,0,False,EVENING,71.84,34.34,263,75.97,49,-1.54,NORMAL,No unusual spending behavior detected
TXN000503,U001,2025-07-29 10:05:00,100.21,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,10,1,False,MORNING,71.84,34.34,263,75.05,62,0.83,NORMAL,No unusual spending behavior detected
TXN000502,U001,2025-07-29 13:15:00,135.29,SHOPEE,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,13,1,False,AFTERNOON,287.1,137.94,177,252.19,45,-1.1,NORMAL,No unusual spending behavior detected
TXN000504,U001,2025-07-29 15:46:00,88.43,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,15,1,False,AFTERNOON,83.21,22.89,142,85.28,42,0.23,NORMAL,No unusual spending behavior detected
TXN000505,U001,2025-07-29 21:56:00,360.1,LAZADA,Shopping,DEBIT CARD,DEBIT,Shah Alam,21,1,False,EVENING,287.1,137.94,177,299.9,51,0.53,NORMAL,No unusual spending behavior detected
TXN000509,U001,2025-07-30 09:03:00,21.31,TNG TRANSIT,Transport,E-WALLET,DEBIT,Shah Alam,9,2,False,MORNING,27.72,12.25,129,27.53,54,-0.52,NORMAL,No unusual spending behavior detected
TXN000506,U001,2025-07-30 12:52:00,215.98,AEON,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,12,2,False,AFTERNOON,141.85,61.78,177,148.39,49,1.2,NORMAL,No unusual spending behavior detected
TXN000507,U001,2025-07-30 17:45:00,44.36,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,17,2,False,AFTERNOON,71.84,34.34,263,75.97,49,-0.8,NORMAL,No unusual spending behavior detected
TXN000508,U001,2025-07-30 20:44:00,58.9,SHELL,Fuel,E-WALLET,DEBIT,Petaling Jaya,20,2,False,EVENING,83.21,22.89,142,81.18,45,-1.06,NORMAL,No unusual spending behavior detected
TXN000511,U001,2025-07-31 13:14:00,43.03,SHELL,Fuel,E-WALLET,DEBIT,Petaling Jaya,13,3,False,AFTERNOON,83.21,22.89,142,81.18,45,-1.76,NORMAL,No unusual spending behavior detected
TXN000510,U001,2025-07-31 17:15:00,45.47,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,17,3,False,AFTERNOON,71.84,34.34,263,75.05,62,-0.77,NORMAL,No unusual spending behavior detected
TXN000512,U001,2025-08-01 20:51:00,31.11,GRAB,Transport,DEBIT CARD,DEBIT,Shah Alam,20,4,False,EVENING,27.72,12.25,129,29.45,36,0.28,NORMAL,No unusual spending behavior detected
TXN000513,U001,2025-08-02 13:32:00,205.32,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,13,5,True,AFTERNOON,141.85,61.78,177,149.89,47,1.03,NORMAL,No unusual spending behavior detected
TXN000514,U001,2025-08-02 19:12:00,72.64,SETEL,Fuel,E-WALLET,DEBIT,Petaling Jaya,19,5,True,EVENING,83.21,22.89,142,85.28,42,-0.46,NORMAL,No unusual spending behavior detected
TXN000515,U001,2025-08-03 12:58:00,88.54,MCDONALDS,Food,DEBIT CARD,DEBIT,Shah Alam,12,6,True,AFTERNOON,71.84,34.34,263,65.96,57,0.49,NORMAL,No unusual spending behavior detected
TXN000516,U001,2025-08-03 13:54:00,636.29,SHOPEE,Shopping,E-WALLET,DEBIT,Kuala Lumpur,13,6,True,AFTERNOON,287.1,137.94,177,252.19,45,2.53,HIGH_AMOUNT,Transaction amount is significantly higher than your usual category spending
TXN000517,U001,2025-08-03 22:02:00,66.92,KFC,Food,DEBIT CARD,DEBIT,Kuala Lumpur,22,6,True,LATE_NIGHT,71.84,34.34,263,70.94,50,-0.14,NORMAL,No unusual spending behavior detected
TXN000518,U001,2025-08-04 10:27:00,295.28,IKEA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,10,0,False,MORNING,287.1,137.94,177,300.27,46,0.06,NORMAL,No unusual spending behavior detected
TXN000520,U001,2025-08-05 18:08:00,83.31,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Petaling Jaya,18,1,False,EVENING,71.84,34.34,263,75.97,49,0.33,NORMAL,No unusual spending behavior detected
TXN000519,U001,2025-08-05 19:01:00,83.19,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,19,1,False,EVENING,71.84,34.34,263,75.05,62,0.33,NORMAL,No unusual spending behavior detected
TXN000521,U001,2025-08-05 19:56:00,47.67,KFC,Food,E-WALLET,DEBIT,Petaling Jaya,19,1,False,EVENING,71.84,34.34,263,70.94,50,-0.7,NORMAL,No unusual spending behavior detected
TXN000525,U001,2025-08-06 08:02:00,241.9,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,8,2,False,MORNING,141.85,61.78,177,148.39,49,1.62,NORMAL,No unusual spending behavior detected
TXN000522,U001,2025-08-06 16:41:00,324.26,SHOPEE,Shopping,E-WALLET,DEBIT,Kuala Lumpur,16,2,False,AFTERNOON,287.1,137.94,177,252.19,45,0.27,NORMAL,No unusual spending behavior detected
TXN000524,U001,2025-08-06 18:12:00,71.22,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,18,2,False,EVENING,71.84,34.34,263,75.97,49,-0.02,NORMAL,No unusual spending behavior detected
TXN000523,U001,2025-08-06 21:15:00,53.86,GIANT,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,21,2,False,EVENING,141.85,61.78,177,122.73,45,-1.42,NORMAL,No unusual spending behavior detected
TXN000526,U001,2025-08-07 09:02:00,29.36,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Petaling Jaya,9,3,False,MORNING,71.84,34.34,263,75.05,62,-1.24,NORMAL,No unusual spending behavior detected
TXN000528,U001,2025-08-08 11:32:00,192.4,LOTUS,Grocery,E-WALLET,DEBIT,Petaling Jaya,11,4,False,MORNING,141.85,61.78,177,149.89,47,0.82,NORMAL,No unusual spending behavior detected
TXN000527,U001,2025-08-08 13:15:00,234.63,LOTUS,Grocery,DEBIT CARD,DEBIT,Shah Alam,13,4,False,AFTERNOON,141.85,61.78,177,149.89,47,1.5,NORMAL,No unusual spending behavior detected
TXN000529,U001,2025-08-08 18:18:00,158.28,SHOPEE,Shopping,E-WALLET,DEBIT,Shah Alam,18,4,False,EVENING,287.1,137.94,177,252.19,45,-0.93,NORMAL,No unusual spending behavior detected
TXN000530,U001,2025-08-09 17:57:00,16.61,GRAB,Transport,DEBIT CARD,DEBIT,Shah Alam,17,5,True,AFTERNOON,27.72,12.25,129,29.45,36,-0.91,NORMAL,No unusual spending behavior detected
TXN000532,U001,2025-08-10 10:09:00,51.02,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,10,6,True,MORNING,83.21,22.89,142,83.28,55,-1.41,NORMAL,No unusual spending behavior detected
TXN000534,U001,2025-08-10 11:02:00,116.07,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Shah Alam,11,6,True,MORNING,71.84,34.34,263,71.35,45,1.29,NORMAL,No unusual spending behavior detected
TXN000531,U001,2025-08-10 13:30:00,90.71,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,13,6,True,AFTERNOON,141.85,61.78,177,146.37,36,-0.83,NORMAL,No unusual spending behavior detected
TXN000533,U001,2025-08-10 17:57:00,208.86,UNIQLO,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,17,6,True,AFTERNOON,287.1,137.94,177,296.04,35,-0.57,NORMAL,No unusual spending behavior detected
TXN000535,U001,2025-08-11 11:38:00,137.08,SHOPEE,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,11,0,False,MORNING,287.1,137.94,177,252.19,45,-1.09,NORMAL,No unusual spending behavior detected
TXN000536,U001,2025-08-12 09:49:00,216.58,LOTUS,Grocery,E-WALLET,DEBIT,Shah Alam,9,1,False,MORNING,141.85,61.78,177,149.89,47,1.21,NORMAL,No unusual spending behavior detected
TXN000537,U001,2025-08-12 13:06:00,8.63,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Kuala Lumpur,13,1,False,AFTERNOON,27.72,12.25,129,27.53,54,-1.56,NORMAL,No unusual spending behavior detected
TXN000538,U001,2025-08-12 22:47:00,116.78,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Petaling Jaya,22,1,False,LATE_NIGHT,71.84,34.34,263,75.05,62,1.31,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000540,U001,2025-08-13 16:10:00,473.65,LAZADA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,16,2,False,AFTERNOON,287.1,137.94,177,299.9,51,1.35,NORMAL,No unusual spending behavior detected
TXN000539,U001,2025-08-13 18:25:00,17.89,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,18,2,False,EVENING,27.72,12.25,129,27.53,54,-0.8,NORMAL,No unusual spending behavior detected
TXN000542,U001,2025-08-14 12:03:00,18.61,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,12,3,False,AFTERNOON,71.84,34.34,263,75.05,62,-1.55,NORMAL,No unusual spending behavior detected
TXN000543,U001,2025-08-14 17:38:00,41.76,RAPIDKL,Transport,DEBIT CARD,DEBIT,Kuala Lumpur,17,3,False,AFTERNOON,27.72,12.25,129,26.39,39,1.15,NORMAL,No unusual spending behavior detected
TXN000544,U001,2025-08-14 20:20:00,26.04,GRAB,Transport,E-WALLET,DEBIT,Petaling Jaya,20,3,False,EVENING,27.72,12.25,129,29.45,36,-0.14,NORMAL,No unusual spending behavior detected
TXN000541,U001,2025-08-14 21:16:00,203.57,VILLAGE GROCER,Grocery,E-WALLET,DEBIT,Kuala Lumpur,21,3,False,EVENING,141.85,61.78,177,146.37,36,1.0,NORMAL,No unusual spending behavior detected
TXN000545,U001,2025-08-15 14:24:00,26.38,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,14,4,False,AFTERNOON,27.72,12.25,129,27.53,54,-0.11,NORMAL,No unusual spending behavior detected
TXN000546,U001,2025-08-16 10:44:00,362.57,UNIQLO,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,10,5,True,MORNING,287.1,137.94,177,296.04,35,0.55,NORMAL,No unusual spending behavior detected
TXN000547,U001,2025-08-16 21:49:00,54.91,SHELL,Fuel,DEBIT CARD,DEBIT,Shah Alam,21,5,True,EVENING,83.21,22.89,142,81.18,45,-1.24,NORMAL,No unusual spending behavior detected
TXN000548,U001,2025-08-17 08:09:00,35.37,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,8,6,True,MORNING,71.84,34.34,263,75.05,62,-1.06,NORMAL,No unusual spending behavior detected
TXN000550,U001,2025-08-18 10:07:00,19.76,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,10,0,False,MORNING,71.84,34.34,263,65.96,57,-1.52,NORMAL,No unusual spending behavior detected
TXN000549,U001,2025-08-18 20:03:00,37.67,RAPIDKL,Transport,E-WALLET,DEBIT,Petaling Jaya,20,0,False,EVENING,27.72,12.25,129,26.39,39,0.81,NORMAL,No unusual spending behavior detected
TXN000551,U001,2025-08-18 21:35:00,51.19,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,21,0,False,EVENING,83.21,22.89,142,83.28,55,-1.4,NORMAL,No unusual spending behavior detected
TXN000553,U001,2025-08-19 17:01:00,117.61,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,17,1,False,AFTERNOON,83.21,22.89,142,83.28,55,1.5,NORMAL,No unusual spending behavior detected
TXN000554,U001,2025-08-19 19:29:00,370.55,LAZADA,Shopping,E-WALLET,DEBIT,Kuala Lumpur,19,1,False,EVENING,287.1,137.94,177,299.9,51,0.6,NORMAL,No unusual spending behavior detected
TXN000552,U001,2025-08-19 21:42:00,34.31,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,21,1,False,EVENING,27.72,12.25,129,27.53,54,0.54,NORMAL,No unusual spending behavior detected
TXN000557,U001,2025-08-20 13:38:00,179.98,UNIQLO,Shopping,E-WALLET,DEBIT,Shah Alam,13,2,False,AFTERNOON,287.1,137.94,177,296.04,35,-0.78,NORMAL,No unusual spending behavior detected
TXN000556,U001,2025-08-20 15:20:00,71.28,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,15,2,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.52,NORMAL,No unusual spending behavior detected
TXN000555,U001,2025-08-20 16:01:00,78.54,AEON,Grocery,E-WALLET,DEBIT,Petaling Jaya,16,2,False,AFTERNOON,141.85,61.78,177,148.39,49,-1.02,NORMAL,No unusual spending behavior detected
TXN000560,U001,2025-08-21 10:26:00,119.13,SETEL,Fuel,E-WALLET,DEBIT,Petaling Jaya,10,3,False,MORNING,83.21,22.89,142,85.28,42,1.57,NORMAL,No unusual spending behavior detected
TXN000559,U001,2025-08-21 12:21:00,217.33,LAZADA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,12,3,False,AFTERNOON,287.1,137.94,177,299.9,51,-0.51,NORMAL,No unusual spending behavior detected
TXN000558,U001,2025-08-21 16:11:00,40.88,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,16,3,False,AFTERNOON,27.72,12.25,129,27.53,54,1.07,NORMAL,No unusual spending behavior detected
TXN000561,U001,2025-08-22 10:49:00,111.26,MCDONALDS,Food,DEBIT CARD,DEBIT,Shah Alam,10,4,False,MORNING,71.84,34.34,263,65.96,57,1.15,NORMAL,No unusual spending behavior detected
TXN000564,U001,2025-08-22 11:33:00,153.69,SHOPEE,Shopping,E-WALLET,DEBIT,Petaling Jaya,11,4,False,MORNING,287.1,137.94,177,252.19,45,-0.97,NORMAL,No unusual spending behavior detected
TXN000563,U001,2025-08-22 17:05:00,239.85,IKEA,Shopping,E-WALLET,DEBIT,Petaling Jaya,17,4,False,AFTERNOON,287.1,137.94,177,300.27,46,-0.34,NORMAL,No unusual spending behavior detected
TXN000562,U001,2025-08-22 17:09:00,19.73,GRAB,Transport,E-WALLET,DEBIT,Shah Alam,17,4,False,AFTERNOON,27.72,12.25,129,29.45,36,-0.65,NORMAL,No unusual spending behavior detected
TXN000565,U001,2025-08-23 08:57:00,66.11,MCDONALDS,Food,DEBIT CARD,DEBIT,Shah Alam,8,5,True,MORNING,71.84,34.34,263,65.96,57,-0.17,NORMAL,No unusual spending behavior detected
TXN000567,U001,2025-08-23 14:56:00,85.54,SHELL,Fuel,E-WALLET,DEBIT,Shah Alam,14,5,True,AFTERNOON,83.21,22.89,142,81.18,45,0.1,NORMAL,No unusual spending behavior detected
TXN000566,U001,2025-08-23 20:27:00,112.37,LOTUS,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,20,5,True,EVENING,141.85,61.78,177,149.89,47,-0.48,NORMAL,No unusual spending behavior detected
TXN000569,U001,2025-08-24 10:02:00,392.14,UNIQLO,Shopping,E-WALLET,DEBIT,Petaling Jaya,10,6,True,MORNING,287.1,137.94,177,296.04,35,0.76,NORMAL,No unusual spending behavior detected
TXN000570,U001,2025-08-24 10:29:00,71.41,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Shah Alam,10,6,True,MORNING,71.84,34.34,263,75.97,49,-0.01,NORMAL,No unusual spending behavior detected
TXN000568,U001,2025-08-24 12:09:00,84.16,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,12,6,True,AFTERNOON,83.21,22.89,142,83.28,55,0.04,NORMAL,No unusual spending behavior detected
TXN000571,U001,2025-08-24 13:33:00,102.24,SHELL,Fuel,E-WALLET,DEBIT,Kuala Lumpur,13,6,True,AFTERNOON,83.21,22.89,142,81.18,45,0.83,NORMAL,No unusual spending behavior detected
TXN000572,U001,2025-08-25 11:37:00,143.95,AEON,Grocery,E-WALLET,DEBIT,Kuala Lumpur,11,0,False,MORNING,141.85,61.78,177,148.39,49,0.03,NORMAL,No unusual spending behavior detected
TXN000573,U001,2025-08-25 15:39:00,113.92,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,15,0,False,AFTERNOON,71.84,34.34,263,75.97,49,1.23,NORMAL,No unusual spending behavior detected
TXN000575,U001,2025-08-26 09:24:00,36.1,MCDONALDS,Food,DEBIT CARD,DEBIT,Kuala Lumpur,9,1,False,MORNING,71.84,34.34,263,65.96,57,-1.04,NORMAL,No unusual spending behavior detected
TXN000574,U001,2025-08-26 17:50:00,106.73,LOTUS,Grocery,E-WALLET,DEBIT,Shah Alam,17,1,False,AFTERNOON,141.85,61.78,177,149.89,47,-0.57,NORMAL,No unusual spending behavior detected
TXN000576,U001,2025-08-27 19:09:00,18.3,RAPIDKL,Transport,E-WALLET,DEBIT,Petaling Jaya,19,2,False,EVENING,27.72,12.25,129,26.39,39,-0.77,NORMAL,No unusual spending behavior detected
TXN000577,U001,2025-08-28 11:38:00,88.56,AEON,Grocery,DEBIT CARD,DEBIT,Shah Alam,11,3,False,MORNING,141.85,61.78,177,148.39,49,-0.86,NORMAL,No unusual spending behavior detected
TXN000578,U001,2025-08-29 11:14:00,33.71,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,11,4,False,MORNING,141.85,61.78,177,146.37,36,-1.75,NORMAL,No unusual spending behavior detected
TXN000579,U001,2025-08-29 11:27:00,148.33,VILLAGE GROCER,Grocery,E-WALLET,DEBIT,Petaling Jaya,11,4,False,MORNING,141.85,61.78,177,146.37,36,0.1,NORMAL,No unusual spending behavior detected
TXN000580,U001,2025-08-29 20:48:00,16.9,RAPIDKL,Transport,DEBIT CARD,DEBIT,Petaling Jaya,20,4,False,EVENING,27.72,12.25,129,26.39,39,-0.88,NORMAL,No unusual spending behavior detected
TXN000582,U001,2025-08-30 08:16:00,104.72,GIANT,Grocery,E-WALLET,DEBIT,Petaling Jaya,8,5,True,MORNING,141.85,61.78,177,122.73,45,-0.6,NORMAL,No unusual spending behavior detected
TXN000583,U001,2025-08-30 11:10:00,439.34,LAZADA,Shopping,E-WALLET,DEBIT,Petaling Jaya,11,5,True,MORNING,287.1,137.94,177,299.9,51,1.1,NORMAL,No unusual spending behavior detected
TXN000581,U001,2025-08-30 18:27:00,163.83,GIANT,Grocery,DEBIT CARD,DEBIT,Shah Alam,18,5,True,EVENING,141.85,61.78,177,122.73,45,0.36,NORMAL,No unusual spending behavior detected
TXN000584,U001,2025-08-30 19:02:00,169.25,LOTUS,Grocery,E-WALLET,DEBIT,Kuala Lumpur,19,5,True,EVENING,141.85,61.78,177,149.89,47,0.44,NORMAL,No unusual spending behavior detected
TXN000585,U001,2025-08-31 18:14:00,11.2,MCDONALDS,Food,E-WALLET,DEBIT,Kuala Lumpur,18,6,True,EVENING,71.84,34.34,263,65.96,57,-1.77,NORMAL,No unusual spending behavior detected
TXN000588,U001,2025-09-01 10:12:00,307.68,IKEA,Shopping,E-WALLET,DEBIT,Petaling Jaya,10,0,False,MORNING,287.1,137.94,177,300.27,46,0.15,NORMAL,No unusual spending behavior detected
TXN000586,U001,2025-09-01 10:21:00,85.21,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,10,0,False,MORNING,71.84,34.34,263,75.05,62,0.39,NORMAL,No unusual spending behavior detected
TXN000587,U001,2025-09-01 11:00:00,108.05,IKEA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,11,0,False,MORNING,287.1,137.94,177,300.27,46,-1.3,NORMAL,No unusual spending behavior detected
TXN000589,U001,2025-09-01 15:33:00,59.23,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Shah Alam,15,0,False,AFTERNOON,71.84,34.34,263,71.35,45,-0.37,NORMAL,No unusual spending behavior detected
TXN000590,U001,2025-09-02 10:31:00,464.66,UNIQLO,Shopping,E-WALLET,DEBIT,Shah Alam,10,1,False,MORNING,287.1,137.94,177,296.04,35,1.29,NORMAL,No unusual spending behavior detected
TXN000593,U001,2025-09-03 09:44:00,19.0,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,9,2,False,MORNING,27.72,12.25,129,27.53,54,-0.71,NORMAL,No unusual spending behavior detected
TXN000591,U001,2025-09-03 14:58:00,45.02,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,14,2,False,AFTERNOON,27.72,12.25,129,27.53,54,1.41,NORMAL,No unusual spending behavior detected
TXN000592,U001,2025-09-03 18:56:00,96.36,PETRONAS,Fuel,E-WALLET,DEBIT,Kuala Lumpur,18,2,False,EVENING,83.21,22.89,142,83.28,55,0.57,NORMAL,No unusual spending behavior detected
TXN000594,U001,2025-09-04 08:05:00,82.76,LOCAL CAFE,Food,E-WALLET,DEBIT,Kuala Lumpur,8,3,False,MORNING,71.84,34.34,263,75.05,62,0.32,NORMAL,No unusual spending behavior detected
TXN000595,U001,2025-09-04 08:09:00,55.69,SHOPEE,Shopping,E-WALLET,DEBIT,Petaling Jaya,8,3,False,MORNING,287.1,137.94,177,252.19,45,-1.68,NORMAL,No unusual spending behavior detected
TXN000596,U001,2025-09-04 12:21:00,81.87,GIANT,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,12,3,False,AFTERNOON,141.85,61.78,177,122.73,45,-0.97,NORMAL,No unusual spending behavior detected
TXN000599,U001,2025-09-05 08:01:00,34.07,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Petaling Jaya,8,4,False,MORNING,71.84,34.34,263,75.97,49,-1.1,NORMAL,No unusual spending behavior detected
TXN000598,U001,2025-09-05 13:04:00,102.54,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Petaling Jaya,13,4,False,AFTERNOON,71.84,34.34,263,75.97,49,0.89,NORMAL,No unusual spending behavior detected
TXN000597,U001,2025-09-05 13:25:00,75.61,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,13,4,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.33,NORMAL,No unusual spending behavior detected
TXN000600,U001,2025-09-05 16:01:00,86.24,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,16,4,False,AFTERNOON,287.1,137.94,177,252.19,45,-1.46,NORMAL,No unusual spending behavior detected
TXN000601,U001,2025-09-06 11:53:00,46.45,AEON,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,11,5,True,MORNING,141.85,61.78,177,148.39,49,-1.54,NORMAL,No unusual spending behavior detected
TXN000602,U001,2025-09-06 13:19:00,23.65,RAPIDKL,Transport,E-WALLET,DEBIT,Kuala Lumpur,13,5,True,AFTERNOON,27.72,12.25,129,26.39,39,-0.33,NORMAL,No unusual spending behavior detected
TXN000603,U001,2025-09-06 17:07:00,43.24,TNG TRANSIT,Transport,E-WALLET,DEBIT,Shah Alam,17,5,True,AFTERNOON,27.72,12.25,129,27.53,54,1.27,NORMAL,No unusual spending behavior detected
TXN000604,U001,2025-09-07 09:25:00,7.61,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,9,6,True,MORNING,27.72,12.25,129,27.53,54,-1.64,NORMAL,No unusual spending behavior detected
TXN000606,U001,2025-09-07 16:01:00,116.97,LAZADA,Shopping,DEBIT CARD,DEBIT,Shah Alam,16,6,True,AFTERNOON,287.1,137.94,177,299.9,51,-1.23,NORMAL,No unusual spending behavior detected
TXN000607,U001,2025-09-07 20:59:00,132.86,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Petaling Jaya,20,6,True,EVENING,71.84,34.34,263,75.97,49,1.78,NORMAL,No unusual spending behavior detected
TXN000605,U001,2025-09-07 22:51:00,30.51,RAPIDKL,Transport,E-WALLET,DEBIT,Kuala Lumpur,22,6,True,LATE_NIGHT,27.72,12.25,129,26.39,39,0.23,NORMAL,No unusual spending behavior detected
TXN000608,U001,2025-09-08 08:34:00,287.66,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,8,0,False,MORNING,287.1,137.94,177,252.19,45,0.0,NORMAL,No unusual spending behavior detected
TXN000609,U001,2025-09-08 11:20:00,63.35,AEON,Grocery,E-WALLET,DEBIT,Shah Alam,11,0,False,MORNING,141.85,61.78,177,148.39,49,-1.27,NORMAL,No unusual spending behavior detected
TXN000610,U001,2025-09-08 12:06:00,39.59,KFC,Food,DEBIT CARD,DEBIT,Petaling Jaya,12,0,False,AFTERNOON,71.84,34.34,263,70.94,50,-0.94,NORMAL,No unusual spending behavior detected
TXN000612,U001,2025-09-09 12:47:00,426.44,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,12,1,False,AFTERNOON,287.1,137.94,177,252.19,45,1.01,NORMAL,No unusual spending behavior detected
TXN000611,U001,2025-09-09 14:46:00,11.51,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Kuala Lumpur,14,1,False,AFTERNOON,71.84,34.34,263,71.35,45,-1.76,NORMAL,No unusual spending behavior detected
TXN000614,U001,2025-09-10 12:25:00,486.51,SHOPEE,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,12,2,False,AFTERNOON,287.1,137.94,177,252.19,45,1.45,NORMAL,No unusual spending behavior detected
TXN000613,U001,2025-09-10 15:54:00,51.89,SHELL,Fuel,E-WALLET,DEBIT,Petaling Jaya,15,2,False,AFTERNOON,83.21,22.89,142,81.18,45,-1.37,NORMAL,No unusual spending behavior detected
TXN000615,U001,2025-09-11 08:20:00,22.92,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,8,3,False,MORNING,71.84,34.34,263,70.94,50,-1.42,NORMAL,No unusual spending behavior detected
TXN000616,U001,2025-09-11 21:10:00,30.35,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,21,3,False,EVENING,27.72,12.25,129,27.53,54,0.21,NORMAL,No unusual spending behavior detected
TXN000617,U001,2025-09-12 10:05:00,81.13,AEON,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,10,4,False,MORNING,141.85,61.78,177,148.39,49,-0.98,NORMAL,No unusual spending behavior detected
TXN000618,U001,2025-09-13 14:11:00,75.22,GRAB*FOOD,Food,E-WALLET,DEBIT,Petaling Jaya,14,5,True,AFTERNOON,71.84,34.34,263,71.35,45,0.1,NORMAL,No unusual spending behavior detected
TXN000620,U001,2025-09-14 14:41:00,562.22,UNIQLO,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,14,6,True,AFTERNOON,287.1,137.94,177,296.04,35,1.99,NORMAL,No unusual spending behavior detected
TXN000619,U001,2025-09-14 20:11:00,76.74,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,20,6,True,EVENING,83.21,22.89,142,83.28,55,-0.28,NORMAL,No unusual spending behavior detected
